feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40
0.27801,0.28554,0.96739,0.85648,0.56367,0.90179,0.92763,1.00357,0.9562,1.5146,0.15547,0.26443,0.15624,-0.10672,0.51683,-0.10947,0.52711,0.20328,0.36416,0.16357,-0.21415,0.10629,0.18169,0.07753,-0.55523,-0.02599,0.00247,0.33892,0.03663,-0.10885,0.05918,0.01637,0.30064,-0.12618,0.0478,0.26228,-0.11065,-0.19777,0.07736,0.22221
0.59134,0.46312,0.77389,0.89061,0.80288,0.99592,1.23181,1.36439,1.34112,0.91209,0.52677,0.37474,0.56592,0.52267,0.83994,0.69238,0.26546,1.12146,0.82148,0.92141,0.09844,0.2676,0.12651,-0.19485,-0.02868,0.43791,-0.0482,0.09511,-0.03629,0.05645,0.03126,0.19471,-0.20455,0.47427,0.19,-0.34408,0.20894,-0.19731,-0.10272,-0.05285
0.00994,0.04221,-0.07234,-0.29747,0.17761,-0.087790000000000007,0.20265,0.18714,-0.16417,-0.14429,0.35049,0.33144,0.78639,0.289,0.33503,0.83732,0.49203,0.66705,1.28372,1.01239,0.33392,0.41161,0.40313,0.41394,0.83687,0.66892,1.00708,1.32071,1.46557,1.30321,-0.08307,0.2399,0.30736,0.51677,0.38131,0.70032,0.31106,0.72268,0.74969,0.71448
0.37947,0.50307,0.76837,0.67003,1.03949,1.07695,0.79427,0.97372,1.01816,1.33914,0.22338,0.24492,0.20922,0.46632,0.44708,0.59821,0.31485,0.79658,0.70768,0.8966,-0.16563,0.17775,0.00666,-0.17886,0.11415,-0.01641,0.02022,-0.04646,0.20463,0.39316,0.61232,0.04017,-0.18347,0.03114,-0.02202,-0.05662,-0.02905,0.2771,-0.02017,0.31414
0.33149,0.41336,0.76804,0.68754,0.99635,0.89781,0.81996,1.11706,1.74,1.51316,0.24908,0.14806,0.45932,0.79412,1.02728,0.76675,0.7379,1.00586,1.29006,0.93263,-0.00751,-0.09031,0.317,0.09863,0.28037,0.23346,0.0019,0.14034,0.31208,-0.19573,0.11717,0.11555,0.49285,0.16357,0.17977,0.196,0.15605,0.17522,0.40331,0.30392
-0.07542,0.74257,0.72935,0.60157,0.89193,1.02624,1.10538,0.81289,1.3414,1.22851,-0.14737,0.17313,0.24692,0.22066,-0.07024,0.10973,0.04134,0.13888,0.26895,0.08749,-0.31183,0.20027,0.25655,0.24046,0.13372,-0.17258,-0.15161,-0.19591,-0.1075,-0.10728,0.33324,0.02044,0.29463,0.04751,0.22388,-0.20106,0.18587,0.1828,0.05637,0.15789
-0.17883,0.23273,0.01309,-0.09699,0.05371,0.32471,0.09596,0.1736,0.01164,0.46338,0.30665,0.45021,0.3868,0.40016,0.20288,0.53826,0.66067,0.73951,1.35758,1.18984,0.58409,0.18901,0.65158,1.0596,0.79404,0.99444,0.88826,1.57651,1.27163,1.08668,0.14849,0.52568,0.27329,0.47294,0.86536,0.64252,0.81435,0.7627,0.71056,0.99755
0.76354,0.56183,0.20957,0.82862,0.89392,1.18419,1.14923,1.17123,1.39953,1.48257,0.34001,-0.29708,0.06454,0.28123,0.05169,0.38723,0.15425,0.55966,0.04641,0.05934,-0.08596,0.24725,0.13739,0.03862,-0.05264,0.19581,-0.30898,-0.42587,0.08103,-0.00454,0.17782,0.2525,-0.0419,0.53437,-0.0259,-0.13511,-0.01965,0.31831,0.22524,0.14373
0.14136,-0.11622,0.41084,0.05026,-0.02091,0.23751,-0.02024,0.11707,-0.20911,-0.10947,0.02263,-0.12903,0.0358,0.2001,-0.20318,0.20622,-0.15352,-0.33724,-0.12934,0.07304,-0.22913,0.19233,-0.05375,0.06901,0.53247,0.68301,0.7539,0.41581,0.7049,0.78599,0.61089,0.77472,0.70783,0.92469,0.73074,1.11242,1.01118,1.25321,1.44677,2.03278
0.00814,0.24928,0.12332,0.45161,-0.20847,0.15937,0.29238,0.04735,-0.08125,0.37834,0.07611,-0.27915,-0.16021,0.0896,-0.28367,0.13184,0.19091,0.00223,-0.05966,0.29579,0.25928,0.3869,0.68722,0.55337,0.62838,0.55347,0.79323,1.05475,1.20918,1.17876,0.54385,0.3961,0.51317,0.70339,1.00447,1.11179,1.1328,1.5896,1.23304,1.58737
-0.03163,0.13822,0.35403,-0.12649,-0.29669,0.01393,-0.09387,-0.03996,-0.24764,-6.7e-4,-0.03852,0.14127,0.08884,-0.14894,-0.09215,0.18698,0.34086,0.17511,0.00233,0.01132,0.30558,0.45436,0.69648,0.61621,0.53574,0.64039,0.43202,0.56034,0.88502,0.80275,0.78602,0.73364,0.71763,0.69898,1.14102,1.2256,1.1908,1.28658,1.6901,1.79391
-0.0254,-0.07402,0.28066,0.03842,0.04952,-0.35385,0.38533,-0.07567,-0.15855,0.05308,0.15752,0.34347,0.08393,0.2479,0.16977,-0.04312,0.18472,0.73293,0.72796,0.62504,0.31814,0.39828,0.81815,0.77056,1.18781,1.20216,1.08393,1.5111,1.25057,1.69514,0.37374,0.64012,0.43056,0.51968,0.67852,0.8458,0.68322,0.91239,1.09228,1.22121
0.39596,0.31296,0.57932,0.43084,0.5115,1.29455,1.01385,0.99677,1.13153,1.27187,0.46442,0.57136,0.81124,0.33162,0.61977,0.5313,1.17124,1.27375,0.7177,1.28969,0.20667,0.06154,-0.31236,-0.03664,0.06544,-0.11514,0.26353,-0.21993,0.2105,0.22869,0.46354,0.26146,-0.03421,-0.11449,0.16877,0.18661,0.19721,0.5802,0.34561,0.42115
0.15864,-0.04512,0.21188,-0.17013,0.09675,0.03375,0.06504,-0.31848,0.31777,-0.30751,0.21494,-0.11307,0.31805,0.20339,0.29114,0.33832,0.33632,0.59971,0.30723,0.40302,0.41108,0.38801,0.38434,0.86809,0.7275,0.90814,1.2161,1.561,1.39936,1.50151,0.19654,0.3915,0.37139,0.40119,0.81841,0.6365,0.70081,0.84388,0.83271,1.1752
-0.05299,0.16038,0.38212,0.23269,0.4624,0.37585,0.20443,0.92736,0.55992,0.49591,0.24205,0.05104,-0.13835,0.01475,-0.04753,0.11533,0.13001,-0.26182,0.18017,-0.08586,-0.08263,0.13879,0.02262,-0.27557,0.00779,-0.08784,-0.08235,-0.09744,-0.2813,0.0981,9.6e-4,-0.17807,0.06059,0.14959,0.10401,-0.04566,-0.16578,0.29653,0.02288,-0.10641
-0.02824,0.07818,0.14642,0.13672,0.43588,-0.25133,-0.06812,0.25411,0.04473,-0.01707,0.21934,0.20591,0.00551,0.10388,0.34224,-0.01259,-0.10376,0.20876,0.17246,-0.17689,0.58811,0.58769,0.42364,0.4246,0.66393,0.8468,0.84451,0.68612,0.4972,0.76655,0.68097,0.58931,0.71513,0.92091,0.97804,1.21477,1.16698,1.23381,1.32942,1.73486
-0.25123,0.17806,0.18047,0.28612,0.13837,0.05272,0.49841,-0.2569,-0.00666,-0.14116,0.18012,-0.03013,0.11292,0.06466,0.07631,0.29831,-0.0587,0.1134,-0.23349,0.0199,-0.22485,0.0592,0.53618,0.30028,0.47828,0.28309,0.38821,0.1597,0.79779,0.47382,0.38644,0.37069,0.93143,0.9478,0.87936,1.32667,1.67905,1.16145,1.96783,2.2905
0.23919,0.47835,0.84885,0.57452,0.78279,0.78633,0.87909,1.18286,0.87592,1.40298,0.41575,0.24233,0.63662,0.39861,0.57849,0.71783,1.06036,1.19489,1.08823,1.0192,-0.25059,-0.24226,-0.09674,-0.12553,-0.02021,-0.02974,0.09018,0.23736,0.39065,-0.25135,0.14845,0.64938,-0.12295,0.12619,-0.22002,-0.30608,0.30369,-0.02498,0.355,0.21632
0.10639,-0.32968,-0.23336,-0.14961,-0.01744,-0.11219,-0.02747,0.01863,0.0079,-0.25106,0.22994,0.372,0.28639,0.18677,0.35052,0.2739,0.29107,0.65401,0.41558,0.52871,0.30039,0.50129,0.27533,0.94728,0.68791,1.12698,1.54143,1.13865,1.75632,1.41706,0.46823,0.56693,0.31575,0.67543,0.32565,1.1239,0.57035,0.89098,1.25051,1.05331
-0.28739,0.07468,-0.38743,0.05605,-0.15087,-0.09652,-0.2818,-0.30988,-0.11007,-0.16253,0.30926,0.13844,0.05518,0.209,0.08611,0.46973,0.19863,0.4909,0.47228,0.20603,0.40238,0.49403,0.42388,0.89236,1.07876,0.94502,0.76187,1.13977,1.09367,1.7007,0.16441,0.45934,0.24957,0.54227,0.87137,1.26428,1.03332,1.05331,1.19466,1.33825
0.2134,0.23456,-0.07017,0.2686,0.01845,0.05978,-0.09291,-0.03442,0.30557,0.14978,-0.03167,0.41135,0.38449,0.2222,0.83857,0.56967,0.67351,0.27835,0.42552,0.77319,0.3075,0.72398,0.52986,0.42259,1.04679,1.39088,1.05272,1.27679,1.22765,1.46078,0.54416,0.55457,0.25622,0.56298,0.69007,0.60676,1.09378,0.72319,0.57994,0.90142
0.39544,-0.04826,0.37404,0.47524,0.35015,0.29986,0.20898,0.39722,0.16466,0.36435,0.3076,0.44131,0.82766,0.53446,1.0947,0.7907,1.00685,1.38937,1.61267,1.46886,0.4352,0.12726,-0.04147,-0.01656,0.03845,0.10943,0.30048,0.21814,0.57277,0.55586,-0.09552,0.12941,0.37053,0.18829,0.38641,0.10238,0.28246,0.62356,0.20231,0.55671
0.13414,-0.19602,0.13624,0.26619,0.25429,0.51904,0.61747,0.59089,0.16938,0.3666,0.39466,0.1314,0.40904,0.83567,1.02753,1.09489,1.24799,1.04672,1.97169,1.74538,0.56141,0.2044,0.35664,0.58649,0.13657,0.11008,0.30572,0.65669,0.77834,0.96525,-0.14515,0.10095,0.24734,-0.10154,0.39233,0.19653,0.18682000000000001,0.33925,0.51182,0.39899
0.43018,0.66068,0.57069,0.43135,0.84808,0.99251,1.38539,0.95214,1.79647,1.44193,0.61582,0.35502,0.40314,0.14224,0.52677,0.49759,0.5862,0.88264,0.8198,1.02706,-0.04497,-0.00297,-0.1276,-0.02871,0.21107,-0.11531,0.46626,0.25802,0.00959,0.335,-0.07891,-0.29083,0.09479,0.11611,0.16485,0.04007,-0.05693,0.41741,0.04951,0.07925
0.27973,-0.06183,0.07179,-0.1094,0.12095,-0.1105,0.08856,0.17998,0.16255,0.06036,0.07302,-0.04648,0.56503,0.53103,0.44741,0.82566,0.79153,0.64639,0.57673,0.61538,-0.18012,0.55643,0.63837,0.71938,0.40538,1.00717,1.17726,1.55191,1.26469,1.51253,0.30577,0.09981,0.60372,0.47214,0.2939,0.55265,0.63567,0.66048,0.64496,0.84409
-0.11563,0.10443,-0.14212,0.18759,0.06184,0.2404,0.01117,0.04891,-0.09053,-0.10848,0.15485,-0.23513,-0.40506,-0.06199,0.17834,0.05842,-0.10198,0.41074,0.41759,0.5214,0.2016,0.47442,0.88978,0.48827,0.67687,1.34934,1.40903,1.1225,1.41348,1.88177,0.1973,0.38371,0.2392,0.46629,0.60806,0.86952,1.02926,0.96637,1.61868,1.11182
0.02904,0.2411,0.26582,0.63759,0.58186,0.64686,0.39821,0.64192,1.00509,0.51348,0.37304,0.20723,0.73255,0.91192,0.70482,1.16557,0.92102,1.71206,1.40849,1.61435,-0.14556,-0.11187,0.1584,0.10309,-0.07457,0.22294,0.04513,0.15988,0.09808,0.24682,0.03142,0.06773,0.19199,-0.17715,0.4756,-0.1545,0.38109,-0.02304,0.59971,0.28606
-0.11714,0.49936,0.16391,-0.01683,-0.00284,0.76123,0.70294,0.36982,0.29611,0.42986,0.35503,0.62463,0.71312,0.50351,1.23747,1.31114,1.42676,1.48765,1.77107,1.70015,-0.23523,0.45898,0.22757,0.14494,0.55923,0.19446,0.58175,0.47526,0.65236,0.77189,0.27272,-0.03113,-0.08021,0.50955,0.32949,0.2003,0.41965,0.44702,0.2268,0.35337
-0.17648,0.26558,-0.18158,0.07212,0.13433,0.36583,0.02127,-0.37219,0.21347,0.31618,0.51096,0.32446,0.68178,0.28738,0.89911,1.04859,0.5618,0.64653,1.08631,0.62781,0.43253,0.58053,0.57406,0.74787,1.13412,1.1922,0.87435,1.0953,1.13659,1.49854,0.21139,0.63745,0.34179,0.71608,0.74723,0.81877,0.63185,0.92378,0.47579,0.60597
0.18343,0.56548,0.93585,0.52075,0.66888,0.7549,0.83557,0.74217,1.26716,0.66518,0.02442,0.13756,0.27546,-0.0062,0.14834,-0.02363,-0.1508,0.33268,0.2395,0.42537,0.29045,-0.02836,-0.00274,-0.06681,0.19639,0.00649,0.21013,0.44003,0.26368,0.02599,0.04849,-0.05464,-0.11582,0.31628,0.16531,-0.06398,0.20204,0.49826,-0.05562,0.30806
0.415,0.62202,0.21331,1.08426,0.67739,1.01306,1.13198,1.05645,1.05177,1.4968,-0.27629,0.2189,0.49065,0.69756,0.5897,0.30753,0.65255,1.11683,0.76776,1.04575,-0.15937,0.05437,-0.09653,0.40414,0.18892,-0.04154,-0.03508,0.23907,0.17661,-0.21365,-0.02324,0.1445,0.11795,0.37983,0.02242,0.12432,0.49027,0.31499,0.21221,0.05865
0.06976,0.53635,0.61267,0.56162,0.49699,1.0265,1.14179,0.69104,1.09052,1.24499,0.25597,0.69287,0.65679,0.90135,0.67208,0.78721,0.77356,1.30455,1.92536,1.55294,0.22581,0.00254,0.04032,-0.11481,0.22122,0.20774,0.15565,0.18705,0.29862,-0.09896,-0.42038,0.45078,0.10378,0.44125,0.10243,0.20216,0.11219,-0.02218,0.50584,0.6858
0.19062,0.55448,0.03334,0.23397,0.73562,0.36948,0.78597,0.70502,0.74373,1.02394,-0.31315,-0.00719,0.24605,-0.22692,0.00414,0.00667,0.12638,0.44018,0.18221,-0.19177,0.13094,-0.01137,-0.04712,-0.02155,-0.02362,0.10845,0.1826,0.18508,0.15621,-0.11356,0.14,-0.36831,0.22936,-0.09069,-0.23787,0.10323,-0.07246,-0.28056,-0.0375,0.08936
0.03098,-0.18503,-0.26052,0.09687,-0.09361,0.01818,-0.19475,-0.03895,-0.10855,-0.00345,0.03169,0.09521,-0.10262,-0.35523,0.29459,0.24011,0.08812,-0.28751,-0.04898,-0.17412,-0.04898,0.29154,0.22719,0.19044,0.32301,0.75359,0.55624,0.70039,0.91821,1.10334,0.75076,0.60069,0.92906,1.22554,1.18283,1.4084700000000001,0.89284,1.30683,1.36468,1.19529
-0.25694,0.31977,0.23627,-0.0944,-0.14399,0.04041,-0.05156,-0.03005,0.26284,0.28385,-0.10161,0.28431,0.04037,0.22273,-0.17881,0.34761,0.08276,0.09328,0.28314,0.35881,0.27475,0.20597,0.53114,0.73377,0.75897,0.70241,1.06335,1.16244,0.95656,1.47648,0.19262,0.45892,0.48897,0.40875,0.99667,0.76397,1.36003,1.0647,1.45448,1.41467
0.28414,-0.28277,0.02933,-0.07185,-0.05943,-0.27347,0.39582,0.12468,-0.02244,0.01094,-0.03727,-0.02273,-0.01576,-0.10424,0.16766,0.13221,0.39038,-0.31952,0.14407,0.28798,0.19432,0.26461,0.39816,0.66739,0.55235,0.67635,1.2303,0.83087,1.30639,1.24202,0.14591,0.35907,0.62377,0.86826,0.90036,1.09657,0.89115,0.96115,1.44058,1.64676
0.26165,-0.42958,0.14406,0.06168,0.32087,-0.27003,-0.37407,0.0047,-0.05098,-0.56195,0.40003,0.08404,-0.14122,-0.01081,0.2028,-0.32568,-0.09219,-0.03028,0.04676,0.07102,0.2568,0.13842,0.42662,0.26104,0.43832,0.75901,0.71099,0.66735,0.58339,0.84807,0.43628,0.90237,0.9274,0.85715,1.17476,1.07077,1.18142,1.19364,1.36196,1.39118
-0.13419,0.26542,0.48402,0.68351,0.54755,0.55199,0.72481,0.87766,0.66966,1.05528,0.00525,-0.1425,0.09904,0.28722,0.19272,0.02533,0.37498,0.01268,0.2639,0.48543,0.07089,0.13621,-0.19046,-0.10274,-0.44209,-0.10102,0.29287,-0.21459,0.55699,-0.2956,0.17898,-0.08815,0.01652,0.25674,-0.21782,0.00967,0.0678,-0.10827,-0.05805,0.00729
0.19998,0.52252,0.56468,0.40103,0.87876,0.94263,1.01702,1.10724,1.00964,1.43717,0.72843,0.54044,0.52441,0.59902,0.71427,0.66138,0.69365,1.19581,1.43688,1.50018,-0.04431,0.09802,-0.00275,0.08875,-0.14853,-0.459,0.20443,0.00495,0.17162,0.11262,-0.09472,0.1544,-0.08409,-0.05823,0.46655,-0.03236,0.5511,0.22946,-0.07497,0.22684000000000001
0.01536,0.20048,0.08104,0.68323,0.27855,0.27554,0.367,0.45205,0.3061,0.53027,0.39692,0.66382,0.87289,0.52199,0.86236,0.79388,0.94686,1.30124,1.54481,1.4007,0.42129,-0.14569,0.40748,0.34237,0.66195,0.42999,0.37854,0.7006,0.4211,0.97249,0.32685,0.3535,0.22957,0.12672,0.22679,0.1848,0.06955,0.18873,0.36712,0.31116
0.30786,0.48318,0.52319,0.73252,0.59264,0.71514,0.57588,1.15678,1.25676,1.19656,0.1371,0.18467,-0.30658,0.02639,-0.06569,-0.00602,-0.27146,0.38272,3.8e-4,0.33301,0.2374,-0.21128,0.2352,0.14224,0.22458,0.26124000000000003,-0.08476,-0.16285,-0.45976,-0.15306,-0.33571,-0.23578,-0.15847,-0.2783,-0.25901,-0.05842,0.10048,0.3132,-0.00139,0.29966
-0.23293,0.02399,-0.35499000000000003,-0.3553,0.13848,0.10572,0.10961,-0.34593,0.11748,0.09924,-0.04405,0.11513,-0.01954,0.32196,0.24852,-0.05452,0.49065,0.00632,0.25634,0.40484,0.70127,-0.03317,0.53996,0.48979,0.7784,0.90897,1.19105,1.30779,1.27665,1.35253,0.54935,0.60694,0.69711,0.46807,0.64617,1.01668,1.15877,1.10341,0.83082,1.61427
-0.0699,-0.1124,-0.28925,-0.30673,0.22025,-0.35529,0.23142,0.05978,0.2721,0.09623,0.00854,0.16312,0.32284,0.30496,0.05764,0.06893,0.1586,0.79084,0.40166,0.87276,0.56853,0.26019,0.4762,0.58327,0.41689,1.07988,1.53022,0.78247,1.65476,1.45437,0.23157,0.61732,0.61604,0.78667,0.6068,0.76168,0.89898,0.8151,0.62368,1.08581
0.35435,0.29341,0.10111,0.38687,0.72624,0.59897,0.56899,0.71277,0.70897,0.90186,0.32264,-0.17369,0.4196,-0.06054,0.11564,-0.00836,0.15621,0.05729,0.13595,-0.02528,0.44386,0.16604,0.1283,0.05572,0.11156,-0.0445,0.04064,0.02388,0.18362,-0.30123,-0.37275,-0.05446,0.18642,-0.00499,-0.21663,0.3424,0.37264,0.04439,0.14606,-0.20808
0.34983,0.56442,0.29452,0.25121,0.43223,0.29417,0.48146,0.08498,0.47416,0.87361,0.65541,0.39529,0.75026,0.51205,0.76249,1.25155,1.48762,1.35207,1.34354,1.57951,0.04629,0.43518,0.01855,0.01079,0.16129,0.27801,0.4042,0.166,0.26026,0.23159,-0.34968,0.20793,0.20745,0.48206,0.25327,0.14342,0.4408,0.34228,0.7085,0.66086
0.04598,-0.05405,0.03264,0.07775,0.00536,-0.17659,0.46065,-0.18635,-0.12774,-0.01101,-0.252,-0.22161,-0.02864,-0.04396,0.13527,0.10104,-0.15619,-0.06208,-0.42311,-0.16987,0.05493,0.08621,-0.01217,0.17993,0.60707,0.64713,0.94336,1.23134,0.97804,1.19254,0.24759,0.49484,0.58546,0.68674,0.99543,1.04546,0.82557,1.24675,1.1972,1.37693
0.25031,0.344,0.30654,0.49464,0.39002,0.40093,0.89201,0.47613,0.63978,0.73068,-0.23491,0.46616,-0.24104,-0.06874,0.42746,-0.0114,-0.17147,0.02053,-0.37675,-0.39589,-0.29912,-0.11695,0.27693,0.06945,0.19658,-0.00863,-0.04108,-0.39145,-0.49785,0.32991,0.15744,0.06365,-0.27921,0.17212,0.23722,0.12239,0.18654,0.68285,0.24672,0.30825
0.25686,0.61452,0.5561,0.43192,0.94317,0.72094,1.10711,1.29011,1.51048,1.63455,0.32739,0.09626,0.27366,0.14063,0.2876,0.68064,0.57429,0.65214,0.54357,0.96166,0.29058,-0.09829,0.24606,-0.07225,-0.44866,0.10096,-0.11085,0.43592,-0.08193,-0.13608,-0.37074,-0.11596,0.15674,0.28749,0.03599,-0.06226,0.08361,0.21123,0.26597,-0.09101
0.04023,0.41756,0.44183,0.48678,0.46476,0.37202,0.59992,0.36491,0.61434,0.68674,0.18848,0.61562,0.94028,0.88808,0.76716,1.12944,1.02,1.12759,1.86006,1.84001,-0.07197,0.2645,0.22833,0.10228,0.35704,0.09371,0.67394,0.41127,0.59512,0.2168,0.2633,0.15488,0.01792,0.09464,-0.12912,0.38096,0.52027,0.39781,0.49079,0.41871
0.27129,-0.16595,0.03963,1.4e-4,0.35561,0.03786,-0.06816,0.49186,0.0108,-0.10943,0.59314,0.41345,0.36049,0.59188,0.45991,1.08577,0.83789,1.3189,1.17446,1.30387,0.3224,0.30347,1.09442,0.4385,0.53268,0.66474,0.904,1.08567,1.23548,0.57844,0.31465,0.45185,0.03902,0.6049,0.0479,0.56005,0.39281,0.47888,0.53186,0.93255999999999994
0.41155,0.45703,0.55861,0.75757,1.12786,0.94874,1.23485,1.20128,1.61911,1.46567,0.23156,0.39838,0.15662,0.42723,0.16268,0.42192,0.5045,0.40906,1.00329,0.65377,0.10506,0.09529,0.15456,-0.38652,-0.30784,0.1442,-0.14783,0.23325,-0.05554,0.12124,0.30214,0.30865,-0.042659999999999997,0.02486,-0.19836,2.2e-4,0.25019,0.48728,-0.12955,-0.20955
0.09676,0.36936,0.55238,0.98496,0.53244,0.662,0.768,0.42971,1.30697,0.40183,0.65403,0.62888,0.9951,0.82215,1.11277,1.139,1.11769,1.54268,1.61704,1.38596,0.14375,-0.019,0.01407,-0.13775,-0.13076,0.25561,0.02412,-0.18136,0.43644,0.15545,0.18336,-0.09614,0.00244,0.01718,0.1516,-0.05999,0.37634,0.2017,0.32506,0.29194
0.64009,0.33401,0.15855,0.88386,0.72193,1.15937,1.16812,1.02835,1.38912,1.30405,0.89661,0.36735,0.65559,0.84612,0.38881,0.63412,1.23179,1.12957,1.19008,0.91509,-0.04745,0.20259,-0.20233,0.22331,-0.20398,0.0356,0.20275,0.2353,0.08392,0.25827,-0.3985,0.12562,0.44212,0.63831,-0.14222,0.10331,-0.08028,-0.0405,0.26555,0.44577
-0.1169,0.03705,0.03459,-0.04865,0.13457,0.38371,0.28073,0.08218,0.28113,-0.06257,0.24435,0.02992,0.02198,0.05649,0.16021,0.18382,0.29528,0.07399,-0.02788,0.12438,-0.28349,0.12186,0.30417,0.27155,0.70785,0.77781,0.65061,0.46219,0.71682,0.55298,0.5459,0.31388,0.95109,1.02201,0.93732,1.14445,1.26907,1.04226,1.79865,1.71113
0.52618,0.35009,0.52792,0.60164,0.54367,0.95731,0.97558,0.86889,0.96972,1.06509,-0.07058,-0.11956,0.19262,-0.00889,0.19233,0.48321,-0.255,-0.34852,0.35618,0.20074,-0.11363,0.03375,-0.18893,-0.12748,-0.04813,-0.1733,0.00381,0.05147,0.11607,0.14594,-0.02084,0.21417,0.22366,-0.05992,0.16785,-0.11402,-0.06737,-0.3455,-0.15537,0.03568
0.33953,0.10586,0.53513,0.31421,0.33353,0.9021,1.03194,0.92673,0.62212,0.86485,-0.1048,0.02744,0.36439,0.10236,0.38579,0.08884,0.26126,-0.04226,0.05199,-0.05594,0.18594,0.20375,-0.1729,-0.01185,-0.05904,0.04598,-0.10466,0.136,0.12361,-0.38242,0.21716,0.15083,0.04616,0.02904,-0.18887,-0.33556,0.24172,-0.13322,0.0021,-0.34975
0.0759,-0.32401,-0.29325,-0.06928,0.08749,0.21927,0.07206,-0.04131,0.41232,0.24409,-0.13162,0.03907,-0.03521,0.20044,0.37933,0.01519,-0.04004,-0.13385,0.39701,-0.16775,0.11053,0.20575,0.23482,0.4909,0.36578,0.51526,0.18416,0.47836,0.6458,0.6341,0.128,0.648,0.56764,0.99,0.88822,1.35704,1.3117,1.36837,1.75308,1.6254
0.14313,0.43821,0.42999,0.67851,0.55124,0.40821,0.77641,0.91526,0.80503,1.09816,0.64214,0.75169,0.7245,0.87047,0.57458,0.89916,0.89205,0.95605,1.21385,1.45051,0.03149,0.21779,0.18852,-0.02325,0.01126,0.76708,0.28072,0.3751,0.87978,0.45733,0.11823,0.18266,-0.12138,0.15829,0.10221,0.34171,0.57828,0.114,0.15024,0.88834
0.48558,0.43281,0.64867,0.73509,0.87346,1.09718,1.00301,1.28327,0.78615,1.15951,0.2321,0.24244,0.58286,0.78733,0.83354,0.57765,0.97451,1.44899,1.26259,1.10659,0.19665,0.10327,0.27774,-0.03513,-0.16798,-0.18494,-0.19749,0.25485,0.22979,0.14355,-0.39027,0.3106,-0.10564,0.06869,0.19252,-0.24386,0.29919,0.18239,0.35993000000000003,0.26696
-0.00515,0.58316,0.41849,0.79022,0.73454,0.38756,1.2093,1.2627,1.33074,1.05348,0.26848,0.41887,0.24454,0.17388,-0.02059,0.41251,0.08581,0.17975,-0.02361,0.08626,0.33085,-0.10472,0.0452,-0.15061,0.06632,-0.08502,0.08351,-0.15695,-0.03494,-0.07575,-0.01284,-0.17759,-0.03899,0.1834,0.18596,-0.1038,0.10762,0.26165,-0.36629,0.14043
0.00289,-0.19378,0.73125,0.31892,0.72581,0.48978,1.15838,0.65654,0.98913,0.58918,0.17197,0.17811,-0.24647,-0.05094,0.42968,-0.09915,-0.28024,0.05893,0.17428,0.04195,0.19639,-0.00737,-0.23448,-0.15915,-0.27507,-0.17217,-0.09451,0.03283,0.11355,-0.07142,0.12427,-0.19578,-0.18457,-0.04245,-0.05483,-0.06714,-0.14405,-0.24579,0.29402,0.11297
-0.02876,0.23953,0.06838,0.27267,0.13347,0.08227,0.25697,-0.33589,0.21939,0.25482,0.47426,0.37056,0.3048,0.35511,0.41357,0.61505,0.81426,0.90274,1.16008,1.25509,0.36078,0.52765,0.97877,0.58406,1.04013,0.91272,0.92925,0.75976,1.05433,1.28775,0.25359,0.13513,0.50986,0.08062,0.05031,0.33375,0.16914,0.93749,0.56438,0.95599
0.08878,0.14541,0.44953,0.29555,-0.04452,0.20345,0.04419,0.48077,0.53779,0.01598,0.10643,0.64981,0.60402,0.63212,1.0988,0.8252,1.23562,0.93033,1.04973,1.41714,0.01819,0.37693,0.20873,0.45234,0.73036,0.51606,0.77486,1.03734,0.67891,0.93966,0.1753,-0.03102,0.24955,0.25696,0.52549,0.30306,0.35061,0.27235,0.57912,0.13513
0.02043,-0.09091,-0.06176,0.04257,-0.1332,-0.04526,-0.20546,-0.19695,0.28566,0.06725,0.33094,-0.22721,0.17847,0.47459,-0.25831,-0.05035,-0.08554,0.02496,0.12513,-0.02562,-0.16629,0.54633,0.44625,0.35573,0.31094,0.31549,0.37334,0.73173,0.67437,-0.04038,0.61438,1.09063,0.93145,1.07993,1.13024,1.53105,1.6762,1.8338,1.90562,1.82585
-0.01546,0.16361,0.1586,0.03137,0.181,0.00742,0.21693,0.18102,0.18716,0.38829,0.2942,0.37967,0.28456,0.75652,1.0123,0.52684,1.42384,1.06298,1.53514,1.07333,0.33531,0.3438,0.53113,0.35104,1.21332,0.53316,0.75882,1.10583,1.18258,1.34254,0.1686,0.10948,0.54394,0.31704,0.24077,0.56379,0.15329,0.56095,0.74816,0.86698
0.15732,0.34388,0.19301,0.26557,0.59661,0.60199,0.57168,0.62763,0.66466,0.98549,-0.12795,0.03115,0.23928,0.09621,0.24248,0.1532,-0.35424,0.20391,0.17877,0.39179,0.19049,-0.09728,0.15518,0.16709,-0.12662,0.04092,0.20324,-0.20852,0.18501,0.26489,0.07477,0.182,0.35608,-0.19767,-0.04453,0.4971,-0.1143,0.09616,-0.12302,0.1459
